psu_number,dist_name,hh_number,s03_code,q03_03
4052.0,Sunsari,1.0,112.0,0.0
4052.0,Sunsari,12.0,112.0,0.0
4052.0,Sunsari,11.0,112.0,0.0
4052.0,Sunsari,10.0,112.0,0.0
4052.0,Sunsari,2.0,112.0,0.0
4052.0,Sunsari,4.0,112.0,0.0
4052.0,Sunsari,9.0,112.0,0.0
4052.0,Sunsari,3.0,112.0,0.0
4052.0,Sunsari,8.0,112.0,0.0
4052.0,Sunsari,6.0,112.0,0.0
4053.0,Sunsari,10.0,112.0,0.0
4053.0,Sunsari,1.0,112.0,0.0
4053.0,Sunsari,3.0,112.0,0.0
4053.0,Sunsari,4.0,112.0,0.0
4053.0,Sunsari,5.0,112.0,0.0
4053.0,Sunsari,7.0,112.0,0.0
4053.0,Sunsari,9.0,112.0,0.0
4053.0,Sunsari,11.0,112.0,0.0
4053.0,Sunsari,2.0,112.0,0.0
4053.0,Sunsari,6.0,112.0,0.0
4053.0,Sunsari,8.0,112.0,0.0
4053.0,Sunsari,12.0,112.0,0.0
4054.0,Sunsari,11.0,112.0,0.0
4054.0,Sunsari,8.0,112.0,0.0
4054.0,Sunsari,7.0,112.0,0.0
4054.0,Sunsari,12.0,112.0,0.0
4054.0,Sunsari,9.0,112.0,0.0
4054.0,Sunsari,4.0,112.0,0.0
4054.0,Sunsari,1.0,112.0,0.0
4054.0,Sunsari,3.0,112.0,0.0
4054.0,Sunsari,6.0,112.0,0.0
4054.0,Sunsari,10.0,112.0,0.0
4054.0,Sunsari,2.0,112.0,0.0
4054.0,Sunsari,5.0,112.0,0.0
4055.0,Sunsari,7.0,112.0,0.0
4055.0,Sunsari,4.0,112.0,0.0
4055.0,Sunsari,9.0,112.0,0.0
4055.0,Sunsari,12.0,112.0,0.0
4055.0,Sunsari,5.0,112.0,0.0
4055.0,Sunsari,2.0,112.0,0.0
4055.0,Sunsari,1.0,112.0,0.0
4055.0,Sunsari,10.0,112.0,0.0
4055.0,Sunsari,3.0,112.0,0.0
4055.0,Sunsari,11.0,112.0,0.0
4055.0,Sunsari,8.0,112.0,0.0
4055.0,Sunsari,6.0,112.0,0.0
4056.0,Sunsari,10.0,112.0,0.0
4056.0,Sunsari,8.0,112.0,0.0
4056.0,Sunsari,1.0,112.0,0.0
4056.0,Sunsari,3.0,112.0,0.0
4056.0,Sunsari,5.0,112.0,0.0
4056.0,Sunsari,6.0,112.0,0.0
4056.0,Sunsari,12.0,112.0,0.0
4056.0,Sunsari,4.0,112.0,0.0
4056.0,Sunsari,2.0,112.0,0.0
4056.0,Sunsari,7.0,112.0,0.0
4056.0,Sunsari,11.0,112.0,0.0
4056.0,Sunsari,9.0,112.0,0.0
4057.0,Sunsari,9.0,112.0,1.0
4057.0,Sunsari,2.0,112.0,1.0
4057.0,Sunsari,1.0,112.0,1.0
4057.0,Sunsari,3.0,112.0,0.0
4057.0,Sunsari,11.0,112.0,1.0
4057.0,Sunsari,7.0,112.0,0.0
4057.0,Sunsari,10.0,112.0,1.0
4057.0,Sunsari,6.0,112.0,1.0
4057.0,Sunsari,8.0,112.0,1.0
4057.0,Sunsari,12.0,112.0,1.0
4057.0,Sunsari,5.0,112.0,1.0
4057.0,Sunsari,4.0,112.0,0.0
4058.0,Sunsari,3.0,112.0,0.0
4058.0,Sunsari,9.0,112.0,0.0
4058.0,Sunsari,1.0,112.0,0.0
4058.0,Sunsari,11.0,112.0,0.0
4058.0,Sunsari,2.0,112.0,0.0
4058.0,Sunsari,10.0,112.0,0.0
4058.0,Sunsari,7.0,112.0,0.0
4058.0,Sunsari,6.0,112.0,0.0
4058.0,Sunsari,4.0,112.0,0.0
4058.0,Sunsari,5.0,112.0,0.0
4058.0,Sunsari,12.0,112.0,0.0
4058.0,Sunsari,8.0,112.0,0.0
4059.0,Sunsari,6.0,112.0,0.0
4059.0,Sunsari,10.0,112.0,0.0
4059.0,Sunsari,1.0,112.0,0.0
4059.0,Sunsari,4.0,112.0,0.0
4059.0,Sunsari,7.0,112.0,0.0
4059.0,Sunsari,5.0,112.0,0.0
4059.0,Sunsari,2.0,112.0,0.0
4059.0,Sunsari,12.0,112.0,0.0
4059.0,Sunsari,3.0,112.0,0.0
4059.0,Sunsari,9.0,112.0,0.0
4059.0,Sunsari,8.0,112.0,0.0
4059.0,Sunsari,11.0,112.0,0.0
4060.0,Udayapur,5.0,112.0,1.0
4060.0,Udayapur,12.0,112.0,26.0
4060.0,Udayapur,11.0,112.0,20.0
4060.0,Udayapur,3.0,112.0,17.0
4060.0,Udayapur,10.0,112.0,24.0
4060.0,Udayapur,9.0,112.0,30.0
4060.0,Udayapur,7.0,112.0,18.0
4060.0,Udayapur,4.0,112.0,25.0
4060.0,Udayapur,8.0,112.0,25.0
4060.0,Udayapur,2.0,112.0,17.0
4060.0,Udayapur,1.0,112.0,15.0
4060.0,Udayapur,6.0,112.0,23.0
4061.0,Udayapur,6.0,112.0,0.0
4061.0,Udayapur,9.0,112.0,0.0
4061.0,Udayapur,5.0,112.0,0.0
4061.0,Udayapur,8.0,112.0,0.0
4061.0,Udayapur,12.0,112.0,0.0
4061.0,Udayapur,2.0,112.0,0.0
4061.0,Udayapur,1.0,112.0,0.0
4061.0,Udayapur,4.0,112.0,0.0
4061.0,Udayapur,7.0,112.0,0.0
4061.0,Udayapur,10.0,112.0,0.0
4061.0,Udayapur,3.0,112.0,0.0
4061.0,Udayapur,11.0,112.0,0.0
4062.0,Udayapur,10.0,112.0,0.0
4062.0,Udayapur,11.0,112.0,0.0
4062.0,Udayapur,12.0,112.0,0.0
4062.0,Udayapur,2.0,112.0,0.0
4062.0,Udayapur,5.0,112.0,0.0
4062.0,Udayapur,9.0,112.0,0.0
4062.0,Udayapur,8.0,112.0,0.0
4062.0,Udayapur,3.0,112.0,0.0
4062.0,Udayapur,6.0,112.0,0.0
4062.0,Udayapur,7.0,112.0,0.0
4062.0,Udayapur,4.0,112.0,0.0
4062.0,Udayapur,1.0,112.0,0.0
4063.0,Udayapur,8.0,112.0,2.0
4063.0,Udayapur,10.0,112.0,2.0
4063.0,Udayapur,6.0,112.0,1.0
4063.0,Udayapur,4.0,112.0,2.0
4063.0,Udayapur,11.0,112.0,2.0
4063.0,Udayapur,5.0,112.0,2.0
4063.0,Udayapur,2.0,112.0,4.0
4063.0,Udayapur,3.0,112.0,2.0
4063.0,Udayapur,7.0,112.0,5.0
4063.0,Udayapur,9.0,112.0,2.0
4063.0,Udayapur,12.0,112.0,2.0
4063.0,Udayapur,1.0,112.0,5.0
4064.0,Udayapur,8.0,112.0,0.0
4064.0,Udayapur,1.0,112.0,0.0
4064.0,Udayapur,4.0,112.0,0.0
4064.0,Udayapur,11.0,112.0,0.0
4064.0,Udayapur,10.0,112.0,0.0
4064.0,Udayapur,7.0,112.0,0.0
4064.0,Udayapur,2.0,112.0,0.0
4064.0,Udayapur,3.0,112.0,0.0
4064.0,Udayapur,12.0,112.0,0.0
4064.0,Udayapur,6.0,112.0,0.0
4064.0,Udayapur,9.0,112.0,0.0
4064.0,Udayapur,5.0,112.0,0.0
4065.0,Taplejung,4.0,112.0,0.0
4065.0,Taplejung,2.0,112.0,0.0
4065.0,Taplejung,11.0,112.0,0.0
4065.0,Taplejung,12.0,112.0,0.0
4065.0,Taplejung,7.0,112.0,0.0
4065.0,Taplejung,1.0,112.0,0.0
4065.0,Taplejung,6.0,112.0,0.0
4065.0,Taplejung,9.0,112.0,0.0
4065.0,Taplejung,8.0,112.0,0.0
4065.0,Taplejung,3.0,112.0,0.0
4065.0,Taplejung,5.0,112.0,0.0
4065.0,Taplejung,10.0,112.0,0.0
4066.0,Taplejung,9.0,112.0,32.0
4066.0,Taplejung,1.0,112.0,32.0
4066.0,Taplejung,12.0,112.0,30.0
4066.0,Taplejung,4.0,112.0,28.0
4066.0,Taplejung,5.0,112.0,31.0
4066.0,Taplejung,6.0,112.0,32.0
4066.0,Taplejung,11.0,112.0,26.0
4066.0,Taplejung,3.0,112.0,34.0
4066.0,Taplejung,2.0,112.0,26.0
4066.0,Taplejung,7.0,112.0,30.0
4066.0,Taplejung,10.0,112.0,26.0
4066.0,Taplejung,8.0,112.0,32.0
4067.0,Taplejung,8.0,112.0,30.0
4067.0,Taplejung,2.0,112.0,35.0
4067.0,Taplejung,12.0,112.0,25.0
4067.0,Taplejung,1.0,112.0,30.0
4067.0,Taplejung,9.0,112.0,35.0
4067.0,Taplejung,10.0,112.0,35.0
4067.0,Taplejung,6.0,112.0,32.0
4067.0,Taplejung,3.0,112.0,35.0
4067.0,Taplejung,5.0,112.0,35.0
4067.0,Taplejung,7.0,112.0,35.0
4067.0,Taplejung,4.0,112.0,31.0
4067.0,Taplejung,11.0,112.0,30.0
4068.0,Sankhuwasabha,1.0,112.0,31.0
4068.0,Sankhuwasabha,3.0,112.0,34.0
4068.0,Sankhuwasabha,8.0,112.0,30.0
4068.0,Sankhuwasabha,7.0,112.0,28.0
4068.0,Sankhuwasabha,4.0,112.0,20.0
4068.0,Sankhuwasabha,6.0,112.0,30.0
4068.0,Sankhuwasabha,11.0,112.0,30.0
4068.0,Sankhuwasabha,12.0,112.0,35.0
4068.0,Sankhuwasabha,9.0,112.0,32.0
4068.0,Sankhuwasabha,10.0,112.0,30.0
4068.0,Sankhuwasabha,2.0,112.0,32.0
4068.0,Sankhuwasabha,5.0,112.0,30.0
4069.0,Solukhumbu,4.0,112.0,45.0
4069.0,Solukhumbu,11.0,112.0,45.0
4069.0,Solukhumbu,1.0,112.0,45.0
4069.0,Solukhumbu,8.0,112.0,45.0
4069.0,Solukhumbu,12.0,112.0,45.0
4069.0,Solukhumbu,2.0,112.0,45.0
4069.0,Solukhumbu,3.0,112.0,37.0
4069.0,Solukhumbu,7.0,112.0,45.0
4069.0,Solukhumbu,9.0,112.0,35.0
4069.0,Solukhumbu,5.0,112.0,45.0
4069.0,Solukhumbu,6.0,112.0,45.0
4069.0,Solukhumbu,10.0,112.0,45.0
4070.0,Solukhumbu,4.0,112.0,40.0
4070.0,Solukhumbu,12.0,112.0,46.0
4070.0,Solukhumbu,7.0,112.0,44.0
4070.0,Solukhumbu,6.0,112.0,35.0
4070.0,Solukhumbu,3.0,112.0,39.0
4070.0,Solukhumbu,9.0,112.0,35.0
4070.0,Solukhumbu,1.0,112.0,50.0
4070.0,Solukhumbu,2.0,112.0,18.0
4070.0,Solukhumbu,8.0,112.0,18.0
4070.0,Solukhumbu,11.0,112.0,35.0
4070.0,Solukhumbu,10.0,112.0,40.0
4070.0,Solukhumbu,5.0,112.0,45.0
4071.0,Solukhumbu,11.0,112.0,75.0
4071.0,Solukhumbu,9.0,112.0,40.0
4071.0,Solukhumbu,4.0,112.0,42.0
4071.0,Solukhumbu,12.0,112.0,45.0
4071.0,Solukhumbu,3.0,112.0,40.0
4071.0,Solukhumbu,5.0,112.0,40.0
4071.0,Solukhumbu,10.0,112.0,50.0
4071.0,Solukhumbu,6.0,112.0,50.0
4071.0,Solukhumbu,1.0,112.0,50.0
4071.0,Solukhumbu,8.0,112.0,36.0
4071.0,Solukhumbu,7.0,112.0,40.0
4071.0,Solukhumbu,2.0,112.0,36.0
4072.0,Okhaldhunga,8.0,112.0,15.0
4072.0,Okhaldhunga,5.0,112.0,16.0
4072.0,Okhaldhunga,9.0,112.0,18.0
4072.0,Okhaldhunga,4.0,112.0,12.0
4072.0,Okhaldhunga,7.0,112.0,17.0
4072.0,Okhaldhunga,1.0,112.0,16.0
4072.0,Okhaldhunga,11.0,112.0,16.0
4072.0,Okhaldhunga,12.0,112.0,17.0
4072.0,Okhaldhunga,3.0,112.0,16.0
4072.0,Okhaldhunga,6.0,112.0,18.0
4072.0,Okhaldhunga,10.0,112.0,16.0
4072.0,Okhaldhunga,2.0,112.0,16.0
4073.0,Okhaldhunga,9.0,112.0,10.0
4073.0,Okhaldhunga,10.0,112.0,10.0
4073.0,Okhaldhunga,11.0,112.0,4.0
4073.0,Okhaldhunga,3.0,112.0,10.0
4073.0,Okhaldhunga,8.0,112.0,2.0
4073.0,Okhaldhunga,1.0,112.0,4.0
4073.0,Okhaldhunga,4.0,112.0,8.0
4073.0,Okhaldhunga,5.0,112.0,10.0
4073.0,Okhaldhunga,6.0,112.0,10.0
4073.0,Okhaldhunga,2.0,112.0,10.0
4073.0,Okhaldhunga,7.0,112.0,4.0
4073.0,Okhaldhunga,12.0,112.0,5.0
4074.0,Okhaldhunga,1.0,112.0,9.0
4074.0,Okhaldhunga,4.0,112.0,8.0
4074.0,Okhaldhunga,9.0,112.0,8.0
4074.0,Okhaldhunga,2.0,112.0,8.0
4074.0,Okhaldhunga,12.0,112.0,8.0
4074.0,Okhaldhunga,10.0,112.0,6.0
4074.0,Okhaldhunga,7.0,112.0,8.0
4074.0,Okhaldhunga,11.0,112.0,8.0
4074.0,Okhaldhunga,8.0,112.0,10.0
4074.0,Okhaldhunga,3.0,112.0,3.0
4074.0,Okhaldhunga,6.0,112.0,8.0
4074.0,Okhaldhunga,5.0,112.0,4.0
4075.0,Khotang,11.0,112.0,65.0
4075.0,Khotang,5.0,112.0,63.0
4075.0,Khotang,8.0,112.0,62.0
4075.0,Khotang,1.0,112.0,65.0
4075.0,Khotang,7.0,112.0,63.0
4075.0,Khotang,2.0,112.0,60.0
4075.0,Khotang,6.0,112.0,62.0
4075.0,Khotang,9.0,112.0,61.0
4075.0,Khotang,10.0,112.0,62.0
4075.0,Khotang,4.0,112.0,60.0
4075.0,Khotang,3.0,112.0,62.0
4075.0,Khotang,12.0,112.0,63.0
4076.0,Khotang,11.0,112.0,30.0
4076.0,Khotang,4.0,112.0,30.0
4076.0,Khotang,5.0,112.0,30.0
4076.0,Khotang,1.0,112.0,30.0
4076.0,Khotang,3.0,112.0,30.0
4076.0,Khotang,2.0,112.0,30.0
4076.0,Khotang,7.0,112.0,30.0
4076.0,Khotang,10.0,112.0,30.0
4076.0,Khotang,6.0,112.0,30.0
4076.0,Khotang,8.0,112.0,30.0
4076.0,Khotang,9.0,112.0,30.0
4076.0,Khotang,12.0,112.0,30.0
4077.0,Khotang,10.0,112.0,32.0
4077.0,Khotang,4.0,112.0,32.0
4077.0,Khotang,6.0,112.0,26.0
4077.0,Khotang,11.0,112.0,32.0
4077.0,Khotang,12.0,112.0,32.0
4077.0,Khotang,5.0,112.0,26.0
4077.0,Khotang,2.0,112.0,30.0
4077.0,Khotang,1.0,112.0,34.0
4077.0,Khotang,9.0,112.0,33.0
4077.0,Khotang,7.0,112.0,33.0
4077.0,Khotang,8.0,112.0,28.0
4077.0,Khotang,3.0,112.0,29.0
4078.0,Bhojpur,11.0,112.0,10.0
4078.0,Bhojpur,3.0,112.0,13.0
4078.0,Bhojpur,12.0,112.0,12.0
4078.0,Bhojpur,8.0,112.0,22.0
4078.0,Bhojpur,7.0,112.0,10.0
4078.0,Bhojpur,1.0,112.0,10.0
4078.0,Bhojpur,2.0,112.0,13.0
4078.0,Bhojpur,5.0,112.0,12.0
4078.0,Bhojpur,9.0,112.0,20.0
4078.0,Bhojpur,6.0,112.0,17.0
4078.0,Bhojpur,4.0,112.0,22.0
4078.0,Bhojpur,10.0,112.0,21.0
4079.0,Bhojpur,9.0,112.0,0.0
4079.0,Bhojpur,10.0,112.0,0.0
4079.0,Bhojpur,1.0,112.0,0.0
4079.0,Bhojpur,8.0,112.0,0.0
4079.0,Bhojpur,12.0,112.0,0.0
4079.0,Bhojpur,6.0,112.0,0.0
4079.0,Bhojpur,4.0,112.0,0.0
4079.0,Bhojpur,2.0,112.0,0.0
4079.0,Bhojpur,5.0,112.0,0.0
4079.0,Bhojpur,7.0,112.0,0.0
4079.0,Bhojpur,3.0,112.0,0.0
4079.0,Bhojpur,11.0,112.0,0.0
4080.0,Bhojpur,2.0,112.0,52.0
4080.0,Bhojpur,5.0,112.0,50.0
4080.0,Bhojpur,11.0,112.0,52.0
4080.0,Bhojpur,9.0,112.0,50.0
4080.0,Bhojpur,12.0,112.0,52.0
4080.0,Bhojpur,10.0,112.0,52.0
4080.0,Bhojpur,3.0,112.0,52.0
4080.0,Bhojpur,7.0,112.0,50.0
4080.0,Bhojpur,6.0,112.0,52.0
4080.0,Bhojpur,1.0,112.0,52.0
4080.0,Bhojpur,4.0,112.0,52.0
4080.0,Bhojpur,8.0,112.0,52.0
4081.0,Dhankuta,4.0,112.0,0.0
4081.0,Dhankuta,11.0,112.0,0.0
4081.0,Dhankuta,10.0,112.0,0.0
4081.0,Dhankuta,8.0,112.0,0.0
4081.0,Dhankuta,5.0,112.0,0.0
4081.0,Dhankuta,12.0,112.0,0.0
4081.0,Dhankuta,9.0,112.0,0.0
4081.0,Dhankuta,6.0,112.0,0.0
4081.0,Dhankuta,7.0,112.0,0.0
4081.0,Dhankuta,2.0,112.0,0.0
4081.0,Dhankuta,3.0,112.0,0.0
4081.0,Dhankuta,1.0,112.0,0.0
4082.0,Dhankuta,5.0,112.0,3.0
4082.0,Dhankuta,2.0,112.0,1.0
4082.0,Dhankuta,8.0,112.0,1.0
4082.0,Dhankuta,10.0,112.0,3.0
4082.0,Dhankuta,7.0,112.0,0.0
4082.0,Dhankuta,12.0,112.0,0.0
4082.0,Dhankuta,6.0,112.0,1.0
4082.0,Dhankuta,9.0,112.0,0.0
4082.0,Dhankuta,4.0,112.0,1.0
4082.0,Dhankuta,3.0,112.0,1.0
4082.0,Dhankuta,1.0,112.0,1.0
4082.0,Dhankuta,11.0,112.0,1.0
4083.0,Tehrathum,4.0,112.0,8.0
4083.0,Tehrathum,3.0,112.0,4.0
4083.0,Tehrathum,11.0,112.0,3.0
4083.0,Tehrathum,9.0,112.0,10.0
4083.0,Tehrathum,1.0,112.0,7.0
4083.0,Tehrathum,5.0,112.0,8.0
4083.0,Tehrathum,10.0,112.0,7.0
4083.0,Tehrathum,8.0,112.0,6.0
4083.0,Tehrathum,2.0,112.0,9.0
4083.0,Tehrathum,7.0,112.0,7.0
4083.0,Tehrathum,6.0,112.0,6.0
4083.0,Tehrathum,12.0,112.0,9.0
4084.0,Tehrathum,12.0,112.0,12.0
4084.0,Tehrathum,6.0,112.0,5.0
4084.0,Tehrathum,7.0,112.0,12.0
4084.0,Tehrathum,1.0,112.0,0.0
4084.0,Tehrathum,9.0,112.0,12.0
4084.0,Tehrathum,3.0,112.0,13.0
4084.0,Tehrathum,2.0,112.0,11.0
4084.0,Tehrathum,4.0,112.0,5.0
4084.0,Tehrathum,10.0,112.0,5.0
4084.0,Tehrathum,5.0,112.0,5.0
4084.0,Tehrathum,11.0,112.0,11.0
4084.0,Tehrathum,8.0,112.0,11.0
4085.0,Panchthar,9.0,112.0,3.0
4085.0,Panchthar,11.0,112.0,0.0
4085.0,Panchthar,8.0,112.0,2.0
4085.0,Panchthar,5.0,112.0,0.0
4085.0,Panchthar,3.0,112.0,0.0
4085.0,Panchthar,6.0,112.0,3.0
4085.0,Panchthar,12.0,112.0,2.0
4085.0,Panchthar,10.0,112.0,0.0
4085.0,Panchthar,7.0,112.0,1.0
4085.0,Panchthar,2.0,112.0,0.0
4085.0,Panchthar,4.0,112.0,0.0
4085.0,Panchthar,1.0,112.0,1.0
4086.0,Panchthar,2.0,112.0,1.0
4086.0,Panchthar,7.0,112.0,1.0
4086.0,Panchthar,12.0,112.0,0.0
4086.0,Panchthar,11.0,112.0,2.0
4086.0,Panchthar,1.0,112.0,0.0
4086.0,Panchthar,8.0,112.0,1.0
4086.0,Panchthar,9.0,112.0,1.0
4086.0,Panchthar,6.0,112.0,2.0
4086.0,Panchthar,3.0,112.0,3.0
4086.0,Panchthar,5.0,112.0,3.0
4086.0,Panchthar,4.0,112.0,1.0
4086.0,Panchthar,10.0,112.0,1.0
4087.0,Panchthar,9.0,112.0,30.0
4087.0,Panchthar,4.0,112.0,35.0
4087.0,Panchthar,3.0,112.0,25.0
4087.0,Panchthar,10.0,112.0,35.0
4087.0,Panchthar,7.0,112.0,37.0
4087.0,Panchthar,1.0,112.0,30.0
4087.0,Panchthar,11.0,112.0,38.0
4087.0,Panchthar,2.0,112.0,37.0
4087.0,Panchthar,6.0,112.0,29.0
4087.0,Panchthar,8.0,112.0,31.0
4087.0,Panchthar,5.0,112.0,37.0
4087.0,Panchthar,12.0,112.0,30.0
4088.0,Panchthar,6.0,112.0,0.0
4088.0,Panchthar,5.0,112.0,0.0
4088.0,Panchthar,12.0,112.0,0.0
4088.0,Panchthar,4.0,112.0,0.0
4088.0,Panchthar,2.0,112.0,0.0
4088.0,Panchthar,7.0,112.0,0.0
4088.0,Panchthar,11.0,112.0,0.0
4088.0,Panchthar,1.0,112.0,0.0
4088.0,Panchthar,10.0,112.0,0.0
4088.0,Panchthar,9.0,112.0,0.0
4088.0,Panchthar,3.0,112.0,0.0
4088.0,Panchthar,8.0,112.0,0.0
4089.0,Ilam,2.0,112.0,12.0
4089.0,Ilam,10.0,112.0,12.0
4089.0,Ilam,3.0,112.0,19.0
4089.0,Ilam,7.0,112.0,12.0
4089.0,Ilam,12.0,112.0,13.0
4089.0,Ilam,1.0,112.0,12.0
4089.0,Ilam,5.0,112.0,12.0
4089.0,Ilam,6.0,112.0,19.0
4089.0,Ilam,4.0,112.0,19.0
4089.0,Ilam,8.0,112.0,12.0
4089.0,Ilam,11.0,112.0,20.0
4089.0,Ilam,9.0,112.0,31.0
4090.0,Illam,8.0,112.0,30.0
4090.0,Illam,4.0,112.0,26.0
4090.0,Illam,3.0,112.0,30.0
4090.0,Illam,11.0,112.0,30.0
4090.0,Illam,7.0,112.0,30.0
4090.0,Illam,6.0,112.0,28.0
4090.0,Illam,5.0,112.0,52.0
4090.0,Illam,12.0,112.0,30.0
4090.0,Illam,2.0,112.0,26.0
4090.0,Illam,1.0,112.0,30.0
4090.0,Illam,9.0,112.0,26.0
4090.0,Illam,10.0,112.0,34.0
4091.0,Illam,5.0,112.0,0.0
4091.0,Illam,2.0,112.0,0.0
4091.0,Illam,1.0,112.0,0.0
4091.0,Illam,8.0,112.0,0.0
4091.0,Illam,11.0,112.0,0.0
4091.0,Illam,6.0,112.0,0.0
4091.0,Illam,7.0,112.0,0.0
4091.0,Illam,12.0,112.0,0.0
4091.0,Illam,10.0,112.0,0.0
4091.0,Illam,9.0,112.0,0.0
4091.0,Illam,3.0,112.0,0.0
4091.0,Illam,4.0,112.0,0.0
4092.0,Jhapa,4.0,112.0,1.0
4092.0,Jhapa,2.0,112.0,1.0
4092.0,Jhapa,9.0,112.0,0.0
4092.0,Jhapa,1.0,112.0,1.0
4092.0,Jhapa,8.0,112.0,1.0
4092.0,Jhapa,10.0,112.0,1.0
4092.0,Jhapa,5.0,112.0,0.0
4092.0,Jhapa,6.0,112.0,0.0
4092.0,Jhapa,7.0,112.0,1.0
4092.0,Jhapa,11.0,112.0,1.0
4092.0,Jhapa,12.0,112.0,0.0
4092.0,Jhapa,3.0,112.0,0.0
4093.0,Jhapa,10.0,112.0,1.0
4093.0,Jhapa,7.0,112.0,2.0
4093.0,Jhapa,1.0,112.0,0.0
4093.0,Jhapa,6.0,112.0,2.0
4093.0,Jhapa,8.0,112.0,0.0
4093.0,Jhapa,5.0,112.0,2.0
4093.0,Jhapa,3.0,112.0,1.0
4093.0,Jhapa,12.0,112.0,2.0
4093.0,Jhapa,11.0,112.0,2.0
4093.0,Jhapa,9.0,112.0,2.0
4093.0,Jhapa,4.0,112.0,2.0
4093.0,Jhapa,2.0,112.0,3.0
4094.0,Jhapa,5.0,112.0,0.0
4094.0,Jhapa,6.0,112.0,0.0
4094.0,Jhapa,2.0,112.0,9.0
4094.0,Jhapa,10.0,112.0,0.0
4094.0,Jhapa,1.0,112.0,10.0
4094.0,Jhapa,12.0,112.0,7.0
4094.0,Jhapa,9.0,112.0,0.0
4094.0,Jhapa,3.0,112.0,10.0
4094.0,Jhapa,7.0,112.0,0.0
4094.0,Jhapa,4.0,112.0,0.0
4094.0,Jhapa,8.0,112.0,10.0
4094.0,Jhapa,11.0,112.0,10.0
4095.0,Jhapa,3.0,112.0,1.0
4095.0,Jhapa,7.0,112.0,0.0
4095.0,Jhapa,5.0,112.0,0.0
4095.0,Jhapa,8.0,112.0,1.0
4095.0,Jhapa,4.0,112.0,1.0
4095.0,Jhapa,2.0,112.0,1.0
4095.0,Jhapa,11.0,112.0,1.0
4095.0,Jhapa,6.0,112.0,1.0
4095.0,Jhapa,10.0,112.0,0.0
4095.0,Jhapa,9.0,112.0,0.0
4095.0,Jhapa,12.0,112.0,0.0
4095.0,Jhapa,1.0,112.0,1.0
4096.0,Jhapa,12.0,112.0,0.0
4096.0,Jhapa,5.0,112.0,1.0
4096.0,Jhapa,4.0,112.0,0.0
4096.0,Jhapa,11.0,112.0,0.0
4096.0,Jhapa,2.0,112.0,0.0
4096.0,Jhapa,1.0,112.0,0.0
4096.0,Jhapa,10.0,112.0,0.0
4096.0,Jhapa,8.0,112.0,0.0
4096.0,Jhapa,3.0,112.0,0.0
4096.0,Jhapa,7.0,112.0,0.0
4096.0,Jhapa,9.0,112.0,1.0
4096.0,Jhapa,6.0,112.0,0.0
4097.0,Jhapa,7.0,112.0,0.0
4097.0,Jhapa,11.0,112.0,0.0
4097.0,Jhapa,10.0,112.0,8.0
4097.0,Jhapa,6.0,112.0,0.0
4097.0,Jhapa,4.0,112.0,9.0
4097.0,Jhapa,5.0,112.0,9.0
4097.0,Jhapa,12.0,112.0,0.0
4097.0,Jhapa,9.0,112.0,9.0
4097.0,Jhapa,3.0,112.0,10.0
4097.0,Jhapa,2.0,112.0,11.0
4097.0,Jhapa,8.0,112.0,0.0
4097.0,Jhapa,1.0,112.0,10.0
4098.0,Jhapa,5.0,112.0,1.0
4098.0,Jhapa,6.0,112.0,1.0
4098.0,Jhapa,8.0,112.0,2.0
4098.0,Jhapa,9.0,112.0,1.0
4098.0,Jhapa,7.0,112.0,2.0
4098.0,Jhapa,3.0,112.0,1.0
4098.0,Jhapa,10.0,112.0,2.0
4098.0,Jhapa,4.0,112.0,1.0
4098.0,Jhapa,12.0,112.0,1.0
4098.0,Jhapa,2.0,112.0,1.0
4098.0,Jhapa,11.0,112.0,2.0
4098.0,Jhapa,1.0,112.0,2.0
4099.0,Jhapa,7.0,112.0,0.0
4099.0,Jhapa,11.0,112.0,0.0
4099.0,Jhapa,3.0,112.0,0.0
4099.0,Jhapa,1.0,112.0,0.0
4099.0,Jhapa,12.0,112.0,0.0
4099.0,Jhapa,8.0,112.0,0.0
4099.0,Jhapa,10.0,112.0,0.0
4099.0,Jhapa,5.0,112.0,0.0
4099.0,Jhapa,6.0,112.0,0.0
4099.0,Jhapa,9.0,112.0,1.0
4099.0,Jhapa,4.0,112.0,0.0
4099.0,Jhapa,2.0,112.0,0.0
4100.0,Jhapa,5.0,112.0,3.0
4100.0,Jhapa,6.0,112.0,2.0
4100.0,Jhapa,2.0,112.0,2.0
4100.0,Jhapa,12.0,112.0,3.0
4100.0,Jhapa,10.0,112.0,2.0
4100.0,Jhapa,11.0,112.0,2.0
4100.0,Jhapa,4.0,112.0,2.0
4100.0,Jhapa,8.0,112.0,2.0
4100.0,Jhapa,9.0,112.0,2.0
4100.0,Jhapa,1.0,112.0,2.0
4100.0,Jhapa,3.0,112.0,2.0
4100.0,Jhapa,7.0,112.0,2.0
4101.0,Morang,8.0,112.0,2.0
4101.0,Morang,2.0,112.0,5.0
4101.0,Morang,5.0,112.0,6.0
4101.0,Morang,4.0,112.0,5.0
4101.0,Morang,7.0,112.0,1.0
4101.0,Morang,6.0,112.0,1.0
4101.0,Morang,12.0,112.0,1.0
4101.0,Morang,9.0,112.0,1.0
4101.0,Morang,1.0,112.0,2.0
4101.0,Morang,11.0,112.0,6.0
4101.0,Morang,3.0,112.0,8.0
4101.0,Morang,10.0,112.0,1.0
4102.0,Morang,5.0,112.0,0.0
